apt_id,project,neighbourhood,cohort_month,apt_status,is_registered,is_subscriber,is_recurring,is_ondemand
5742,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5535,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
6097,Stonehill,Chatham / West Orange Polygon,2025-05,ON_DEMAND_SUBSCRIPTION,false,true,false,true
5715,Stonehill,Chatham / West Orange Polygon,2025-05,WARM_LEAD,true,false,false,false
5716,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,true,false,false,false
5717,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5719,Stonehill,Chatham / West Orange Polygon,2025-05,WARM_LEAD,false,false,false,false
5722,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5723,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5536,Stonehill,Chatham / West Orange Polygon,2025-05,WARM_LEAD,false,false,false,false
5533,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5713,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5741,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5537,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5534,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5712,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5711,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5710,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5531,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5743,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5740,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5532,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5530,Stonehill,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
5715,Stonehill,Chatham / West Orange Polygon,2025-05,WARM_LEAD,true,false,false,false
5731,The Boulevard,Floating Miami,2025-05,WARM_LEAD,true,false,false,false
5732,The Boulevard,Floating Miami,2025-05,CHURN,true,false,false,false
5746,The Boulevard,Floating Miami,2025-05,WARM_LEAD,true,false,false,false
5721,The Boulevard,Floating Miami,2025-05,WARM_LEAD,true,false,false,false
5727,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5720,The Boulevard,Floating Miami,2025-05,ON_DEMAND_SUBSCRIPTION,true,true,false,true
5707,The Boulevard,Floating Miami,2025-05,ON_DEMAND_SUBSCRIPTION,true,true,false,true
5594,The Boulevard,Floating Miami,2025-05,TRIAL,true,false,false,false
5622,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5603,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5596,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5595,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5718,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5601,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5641,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5649,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5593,The Boulevard,Floating Miami,2025-05,CHURN,true,false,false,false
5600,The Boulevard,Floating Miami,2025-05,TRIAL,false,false,false,false
5659,The Boulevard,Floating Miami,2025-05,CHURN,true,false,false,false
5573,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5578,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5605,The Boulevard,Floating Miami,2025-05,WARM_LEAD,true,false,false,false
5604,The Boulevard,Floating Miami,2025-05,WARM_LEAD,false,false,false,false
5569,The Boulevard,Floating Miami,2025-05,TRIAL,true,false,false,false
5747,The Boulevard,Floating Miami,2025-05,WARM_LEAD,true,false,false,false
6143,The Boulevard,Floating Miami,2025-05,RECURRING_SUBSCRIPTION,true,true,true,false
6149,The Devan,Hoboken Polygon,2025-05,LEAD,false,false,false,false
5661,The Devan,Hoboken Polygon,2025-05,LEAD,false,false,false,false
6104,The Devan,Hoboken Polygon,2025-05,LEAD,false,false,false,false
5735,The Devan,Hoboken Polygon,2025-05,FROZEN,true,false,false,false
5602,The Devan,Hoboken Polygon,2025-05,RECURRING_SUBSCRIPTION,true,true,true,false
5518,The Devan,Hoboken Polygon,2025-05,LEAD,false,false,false,false
5703,The Dime,Williamsburg Polygon,2025-05,TRIAL,false,false,false,false
5510,The Eddy,Harrison Polygon,2025-05,LEAD,false,false,false,false
5507,The Eddy,Harrison Polygon,2025-05,LEAD,false,false,false,false
5663,The Eddy,Harrison Polygon,2025-05,LEAD,true,false,false,false
6140,The Eddy,Harrison Polygon,2025-05,TRIAL,true,false,false,false
6099,The Eddy,Harrison Polygon,2025-05,LEAD,true,false,false,false
6105,The Eddy,Harrison Polygon,2025-05,TRIAL,false,false,false,false
5524,The Enclave,Hoboken Polygon,2025-05,LEAD,false,false,false,false
5749,The Enclave,Hoboken Polygon,2025-05,TRIAL,false,false,false,false
6109,The Enclave,Hoboken Polygon,2025-05,LEAD,false,false,false,false
6108,The Enclave,Hoboken Polygon,2025-05,LEAD,false,false,false,false
6144,The Enclave,Hoboken Polygon,2025-05,RECURRING_SUBSCRIPTION,true,true,true,false
5527,The Ivy,Chatham / West Orange Polygon,2025-05,WARM_LEAD,false,false,false,false
5517,The Ivy,Chatham / West Orange Polygon,2025-05,WARM_LEAD,false,false,false,false
5526,The Ivy,Chatham / West Orange Polygon,2025-05,WARM_LEAD,false,false,false,false
2644,The Ivy,Chatham / West Orange Polygon,2025-05,CHURN,true,false,false,false
5739,The Ivy,Chatham / West Orange Polygon,2025-05,LEAD,false,false,false,false
2644,The Ivy,Chatham / West Orange Polygon,2025-05,CHURN,true,false,false,false
6110,The Ivy,Chatham / West Orange Polygon,2025-05,CHURN,false,false,false,false
5766,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5843,Woodside Central,Floating NY 1,2025-05,CHURN,false,false,false,false
5864,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5795,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5681,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6001,Woodside Central,Floating NY 1,2025-05,WARM_LEAD,false,false,false,false
5756,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5759,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5755,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5754,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5753,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5752,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5828,Woodside Central,Floating NY 1,2025-05,TRIAL,true,false,false,false
5760,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5847,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5824,Woodside Central,Floating NY 1,2025-05,FREEMIUM,true,false,false,false
5807,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5761,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6055,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5762,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5763,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5767,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5768,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5769,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5770,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5771,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5772,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5773,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5774,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5919,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5775,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5775,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5776,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5777,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5778,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5779,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5781,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5782,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5783,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5784,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5785,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5786,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5787,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5788,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5789,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5790,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5791,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5792,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5793,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5794,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5796,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5798,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5799,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5757,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5800,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5801,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5802,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5803,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5804,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5804,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5805,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5806,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5808,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5810,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5811,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5812,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5813,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5814,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5815,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5816,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5817,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5818,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5819,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5820,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5821,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5822,Woodside Central,Floating NY 1,2025-05,WARM_LEAD,false,false,false,false
5822,Woodside Central,Floating NY 1,2025-05,WARM_LEAD,false,false,false,false
5825,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5825,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5826,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5827,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5829,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5829,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5831,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5831,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5831,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5832,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5833,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5834,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5835,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5835,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5836,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5837,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5838,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5839,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5840,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5841,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5841,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5841,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5842,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5843,Woodside Central,Floating NY 1,2025-05,CHURN,false,false,false,false
5845,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5846,Woodside Central,Floating NY 1,2025-05,WARM_LEAD,false,false,false,false
5848,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5849,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5850,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5851,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5852,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5853,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5854,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5854,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5686,Woodside Central,Floating NY 1,2025-05,WARM_LEAD,false,false,false,false
5909,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5856,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5857,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5858,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5859,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5860,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5861,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5862,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5863,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5865,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5866,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5866,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5867,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5868,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5869,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5870,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5871,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5872,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5873,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5874,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5876,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5877,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5877,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5878,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5879,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5879,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5880,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5881,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5882,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5883,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5883,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5884,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5885,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5886,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5886,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5887,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5887,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5887,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5887,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5888,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5889,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5890,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5891,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5893,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5893,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5894,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5765,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5895,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5895,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5896,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6056,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5897,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5898,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6031,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6045,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6061,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6062,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6062,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6063,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6064,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5758,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6064,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6065,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
6065,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
6066,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6067,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6068,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6069,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6070,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6071,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6072,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
6072,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
6073,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6073,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6073,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6074,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6074,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6075,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6076,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6077,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6078,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5648,Woodside Central,Floating NY 1,2025-05,ON_DEMAND_SUBSCRIPTION,true,true,false,true
6079,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6079,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6080,Woodside Central,Floating NY 1,2025-05,FREEMIUM,true,false,false,false
6081,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6081,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6082,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6082,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5643,Woodside Central,Floating NY 1,2025-05,RECURRING_SUBSCRIPTION,true,true,true,false
6083,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
6083,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
6084,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6084,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6085,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6086,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6087,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6088,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6089,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6090,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6091,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6092,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6093,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6094,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5899,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5900,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5900,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5901,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5902,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5903,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5904,Woodside Central,Floating NY 1,2025-05,LEAD,false,false,false,false
5905,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5907,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6061,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6022,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6023,Woodside Central,Floating NY 1,2025-05,FREEMIUM,true,false,false,false
6024,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6025,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6026,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6028,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6029,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6030,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6032,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6033,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6034,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6035,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6035,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6036,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6037,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6038,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6039,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6040,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6041,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6042,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6043,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6044,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6045,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6046,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6046,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6047,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6048,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6049,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6050,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6050,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6050,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6051,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6052,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6053,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6054,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6057,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6058,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6058,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6059,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6060,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5973,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
5908,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6027,Woodside Central,Floating NY 1,2025-05,WARM_LEAD,true,false,false,false
5910,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6020,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6019,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6018,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6017,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6015,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6014,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6013,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6012,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6011,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6010,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
6009,Woodside Central,Floating NY 1,2025-05,FREEMIUM,false,false,false,false
